time,model_variety,bug_performance
0.013484899999994582,6,0.0
0.004365600000014069,7,5.722046e-06
0.0009693000000083885,5,0.0
0.004204900000004841,5,0.0
0.020506999999994946,9,0.00061035156
0.004339999999999122,8,0.00045347214
0.004624299999989034,7,1.3828278e-05
0.012925100000003908,9,0.00019454956
0.0071168999999997595,8,2.861023e-06
0.011322700000008012,7,0.0
0.009816600000007725,6,0.0
0.003705299999992917,4,0.0
0.01245219999999847,5,3.8146973e-06
0.01469520000000557,7,0.0
0.014615499999990789,6,0.0
0.016886299999995913,7,0.0
0.0007008000000041648,5,0.0
0.021649199999998814,9,1.66893e-06
0.009653400000004808,10,2.861023e-06
0.0031213999999977204,6,5.722046e-06
0.003157200000003968,6,0.0
0.0037925999999970372,7,0.0
0.0066806000000099175,4,0.0
0.003950400000007903,6,8.106232e-06
0.015967900000006807,7,0.00012207031
0.0073421000000024605,6,2.861023e-06
0.004616400000003296,8,0.00011253357
0.0008425999999985834,5,0.0
0.0066288000000014335,5,0.0
0.0027979000000044607,6,3.8146973e-06
0.007482300000006603,8,9.1552734e-05
0.00534799999999791,5,2.861023e-06
0.008603400000012584,10,0.00012207031
0.0034864999999939528,7,0.0
0.008202199999999493,10,1.66893e-05
0.006243599999990579,6,0.0
0.010656100000005608,5,6.1035156e-05
0.004292100000000687,8,1.335144e-05
0.006384099999991122,9,5.722046e-06
0.0035766999999964355,7,2.2888184e-05
0.020012800000003494,11,0.00061035156
0.004264399999996726,4,0.0
0.013567199999997115,9,2.6226044e-05
0.011062300000006076,8,1.1920929e-07
0.012518400000004704,9,0.0
0.028227700000002187,7,0.0014648438
0.015430500000007896,8,0.0
0.008960599999994656,7,5.722046e-06
0.010580599999997276,7,0.0
0.010676300000000083,6,0.0
0.006592699999998786,9,0.0009918213
0.015814100000000053,6,0.0
0.01498449999999707,8,4.5776367e-05
0.022488099999989686,7,6.1035156e-05
0.013533199999997692,7,3.8146973e-06
0.005507399999999052,9,3.0994415e-06
0.009711499999994544,7,0.0
0.004200800000006666,8,2.8133392e-05
0.01957170000000019,9,0.0
0.006813600000000974,7,3.0517578e-05
0.015385499999993613,9,0.0
0.010103999999998337,7,5.722046e-06
0.00783850000000541,7,2.2888184e-05
0.012958699999998657,8,0.0
0.013141099999998573,6,0.0
0.017231800000004682,7,1.9073486e-06
0.008784300000002077,6,9.1552734e-05
0.02171410000001117,9,1.1920929e-07
0.004254100000011363,5,0.0
0.0111064999999968,9,4.5776367e-05
0.02134199999998998,8,1.1444092e-05
0.00383420000000001,7,4.7683716e-06
0.011455099999992058,9,3.8146973e-06
0.005576499999989437,5,0.00015258789
0.006457400000002167,7,0.0
0.011647999999993885,7,3.8146973e-06
0.009448599999998919,6,5.722046e-06
0.006802499999992051,7,0.0
0.04218280000000618,7,6.1035156e-05
0.00647189999999398,8,2.3841858e-05
0.014786700000001929,8,0.0
0.013786899999999491,10,1.9073486e-05
0.006057900000001837,7,9.179115e-06
0.036059600000001524,8,6.1035156e-05
0.0055037999999996146,8,4.7683716e-05
0.006314599999996062,5,5.722046e-06
0.0267218999999983,8,6.1035156e-05
0.027737399999992363,8,6.1035156e-05
0.020417999999992276,9,0.00018310547
0.0065006000000096265,9,4.863739e-05
0.012204799999992133,8,6.1035156e-05
0.004763199999999301,7,2.861023e-05
0.010437000000010244,7,1.8119812e-05
0.010024900000004777,7,0.0
0.009295600000001514,7,2.336502e-05
0.024395499999997128,9,1.5497208e-05
0.012859500000004687,8,4.7683716e-05
0.008385600000011095,8,2.5749207e-05
0.014820200000002615,7,1.1444092e-05
0.008176000000005956,7,2.861023e-06
0.011021900000002915,7,1.9073486e-05
0.006948300000004792,5,0.0
0.006735899999995354,6,3.8146973e-06
0.010890500000002135,5,0.0
0.025938799999991602,8,1.1920929e-05
0.015763100000000918,6,0.0
0.007084699999992949,9,4.7683716e-06
0.0026644000000004553,5,0.0
0.0020220999999907008,7,1.0967255e-05
0.0034394000000048663,4,0.0
0.005054699999988088,6,3.8146973e-06
0.007497999999998228,7,6.580353e-05
0.010083000000008724,9,3.0517578e-05
0.01267820000001052,7,3.8146973e-06
0.008805199999983415,7,1.335144e-05
0.018607599999995728,8,5.722046e-06
0.0115334000000189,4,0.0
0.017519599999985758,9,0.001953125
0.016679600000003347,9,0.001739502
0.007838100000014947,6,0.0
0.005472400000002153,4,0.0
0.00963509999999701,9,0.0
0.017706199999992123,8,9.1552734e-05
0.016691600000001472,8,0.0
0.005749600000001465,4,0.0
0.00545730000001754,7,2.861023e-06
0.015264000000001943,8,0.00012207031
0.002815299999980425,5,0.0
0.0010350999999957367,5,0.0
0.008194899999978134,7,1.1920929e-07
0.011311899999981279,7,0.0
0.007380200000000059,7,0.0
0.019082400000002053,9,1.9073486e-06
0.015750399999973297,8,1.4305115e-06
0.007749199999977918,7,0.0
0.007257900000013251,6,0.0
0.008919300000002295,7,0.0
0.011778800000001866,7,3.8146973e-06
0.009873900000002322,7,0.0
0.009989700000005541,7,0.0
0.0081181999999842,9,2.002716e-05
0.011479799999989382,7,8.201599e-05
0.012510799999972733,7,0.0
0.0032021000000099775,5,2.2888184e-05
0.007677100000023529,8,2.861023e-06
0.0080695999999989,9,0.00017929077
0.027001800000022058,8,0.00048828125
0.015262100000001055,9,0.0
0.020630799999992178,8,2.861023e-06
0.00721889999999803,7,3.0517578e-05
0.00913669999999911,5,0.0
0.006907899999987421,8,2.861023e-06
0.004475999999982605,6,5.1259995e-06
0.0046311000000116564,6,4.7683716e-06
0.013381600000002436,9,6.1035156e-05
0.005133400000005395,6,0.00015258789
0.004466000000007853,5,1.1920929e-07
0.016453799999993635,8,6.1035156e-05
0.0065433000000041375,6,4.506111e-05
0.008916700000014544,8,2.2888184e-05
0.025923000000005914,9,9.1552734e-05
0.013564599999995153,8,6.1035156e-05
0.0279946999999936,11,0.0
0.008346299999999474,7,2.861023e-06
0.003787499999987176,7,0.0
0.007190400000013142,7,0.0
0.007859599999989086,8,0.00012207031
0.005436800000012454,7,2.336502e-05
0.013950099999988197,9,2.3841858e-07
0.019912500000003774,8,2.2888184e-05
0.008544100000023036,7,0.00015258789
0.016862000000003263,9,0.0
0.012963600000006181,6,0.00018310547
0.005677800000000843,7,4.7683716e-06
0.019375199999984716,9,8.9645386e-05
0.01570300000000202,7,2.861023e-06
0.0065614000000095984,9,4.7683716e-06
0.019328599999994367,8,2.2888184e-05
0.00818710000001488,7,0.0
0.009291700000005676,7,1.1920929e-07
0.011113399999999274,9,0.0
0.012953600000003007,9,0.0002670288
0.005403299999983346,6,2.861023e-06
0.007247900000010077,7,2.0980835e-05
0.003575600000004897,4,0.0
0.004475799999994479,7,1.8119812e-05
0.006943300000017416,7,1.5735626e-05
0.011774299999984805,8,9.1552734e-05
0.011146700000011833,7,0.0
0.03177909999999429,8,0.00048828125
0.006560999999976502,8,1.6212463e-05
0.004569800000012947,6,2.2888184e-05
0.010623900000013009,8,9.536743e-06
0.007605399999988549,7,7.05719e-05
0.005178800000010142,8,5.340576e-05
0.020350900000011052,9,1.9073486e-06
0.011881399999992937,9,0.0
0.014014500000001817,9,1.5258789e-05
0.029531300000002147,10,0.00048828125
0.0006331000000159293,5,0.0
0.0036596999999858326,6,5.722046e-06
0.009491800000006378,8,3.0994415e-06
0.0025478999999961616,7,5.722046e-06
0.008707799999996269,8,0.0
0.014306699999991679,10,0.0
0.02151570000000902,10,0.000289917
0.019696999999979425,9,0.0
0.01275280000001544,7,3.8146973e-06
0.005194199999976945,6,0.0
0.012615100000004986,9,6.866455e-05
0.026781099999993785,9,0.0014648438
0.015961599999997134,5,6.1035156e-05
0.008679199999988896,7,2.670288e-05
0.015473100000008344,10,0.00050234795
0.004957899999993742,7,5.722046e-06
0.008514499999989766,5,0.0
0.003946299999995517,4,0.0
0.01216349999998556,7,2.861023e-06
0.01527469999999198,7,3.8146973e-06
0.014041800000001103,7,0.0
0.007185499999991407,7,0.0
0.009847799999988638,8,7.9631805e-05
0.0025210000000015498,5,0.0
0.01768860000001382,6,0.0
0.016412500000001273,6,0.0
0.009321100000022398,7,0.0
0.010089499999992313,7,0.0
0.01630729999999403,9,8.106232e-06
0.006072799999998324,7,5.722046e-06
0.005979000000024826,7,1.4781952e-05
0.004364999999978636,7,7.987022e-06
0.015158799999994699,6,3.8146973e-06
0.011002300000001242,9,9.1552734e-05
0.010023100000012164,7,0.0
0.0052332999999862295,7,0.0
0.003077399999995123,5,0.0
0.010340900000016973,7,1.9550323e-05
0.027613199999990456,9,0.0
0.014220999999992046,8,0.00048828125
0.018298500000014428,9,0.00088500977
0.005543399999993426,5,0.00012207031
0.01149499999999648,10,0.0
0.004312499999997499,6,2.5510788e-05
0.02058310000001029,7,0.0
0.0060248000000058255,7,2.336502e-05
0.006468100000006416,6,0.0
0.012707100000000082,6,2.3841858e-05
0.01290730000002327,9,0.00016021729
0.02128400000000852,8,1.5258789e-05
0.01566590000001611,6,3.8146973e-06
0.012266199999999117,7,1.5258789e-05
0.007303900000010799,7,0.0
0.00474479999999744,4,0.0
0.005303599999990638,5,0.0
0.0074503999999819825,4,0.0
0.009517100000010714,8,1.3828278e-05
0.025139699999982668,10,0.0
0.006609099999991486,4,0.0
0.009607200000004923,7,0.0
0.01935359999998809,5,6.1035156e-05
0.004799800000000687,5,1.2397766e-05
